T39J,"It sort of felt like a prompt — because nothing else got that close to me. It made me look around the room more. I noticed the lamp to my right, and the shelves and the two chairs.",Theme 5: Describing the Aesthetics of the Scene
T39J,"It was so close to me, and nothing else was getting that close to me, so it felt like, oh, maybe I should, like, see what this does, you know, like a glowing object kind of situation. I tried to pick it up, and then I encountered the ground, like the tile ground. And I was like, oh, okay. Not part of this.",Theme 2: Frustration at Being Unable to Interact
T39J,"I started getting into a pattern — I noticed like he would pick something up and then something would be placed into my hand. So I would start to have my hands ready to hold something. So because one of the objects that had been like brought into my physical reality had been — like it left and came back, I expected to be able to pick up the real thing.",Theme 1: Negotiating Connection With the Character
,,
N40J,── Participant N40J ──,
N40J,He's just kind of him alone in the scene. And I'm just kind of like a ghost or something.,Theme 1: Negotiating Connection With the Character
N40J,"I noticed how the character felt and that the character was moving away or something, and that the photo was very sentimental to him, because he was looking at it for a very long time. And it was kind of like a movie — he was like, oh my God, like the drama. And yeah, he was very upset when it went away.",Theme 4: Describing the Way the Character Feels
N40J,"I felt very bad for him because it's like he couldn't really see it. And I don't think he saw it when I tried to give it to him. So I'm sure he still feels worried. I felt bad for him, and I wish I could have helped.",Theme 2: Frustration at Being Unable to Interact
N40J,"When I tried to give it to the boy, it seems like he didn't really like react to me. So I'm not sure if it's kind of just like — I don't know if I'm like affecting his reality or not. And I'm not sure if I'm like an actual person within the experience or if I'm like, kind of like a ghost, you know, like just manipulating things and like moving the thing magically from his perspective.",Theme 1: Negotiating Connection With the Character
,,
T41J,── Participant T41J ──,
T41J,"It was a really cute environment. And like, it was cool to see, like, things that are, like, not realistic, but they're like, cartoony, but they're like actually, like, I'm in it in a way.",Theme 5: Describing the Aesthetics of the Scene
T41J,"It was just cool to have like the environment kind of like interact with me when like the fan at certain points, like when I like actually locked in that there was a fan, I could hear the noise and like the wind — the timing was really cool in that one.",Theme 5: Describing the Aesthetics of the Scene
T41J,"I felt like the objects — it was definitely something like moving to happening to the character. And I feel like I was like in the moment with him, but not really.",Theme 1: Negotiating Connection With the Character
T41J,"When you're watching, like, a cartoon or like any show or a movie, you don't really — even if you kind of understand what's going on and you feel sad, you're not really like, damn, like, I want to help this guy. I'm like, I feel sad. And I feel like this was a better way of, like, feeling that emotion in a sense.",Theme 1: Negotiating Connection With the Character
T41J,"In the end, I was like, damn, I want to give this. Like, he felt so sad. Like, that's kind of how I felt.",Theme 4: Describing the Way the Character Feels
T41J,"The part that I like the most was the fan part because I like, had it and then I didn't have it.",Theme 3: Specificity in the Main Items of the Story
T41J,"The other part that I liked was I could pick up the photo in the end and actually see what it was about, because I was wondering what it was about.",Theme 3: Specificity in the Main Items of the Story
T41J,"During the end, I felt really sad for the character because it was just sad. Like the note was really sad. And I'm like, I'm also leaving today and I'm like, leaving my boyfriend. So I was like, also feeling it for like a month. So it's like, damn. Like at least he should have his little postcard note thing.",Theme 4: Describing the Way the Character Feels
T41J,"I really liked the photo because it really felt like I knew what was going on. I liked the date on the photo because I was like, oh, like, this is like in the past. And it happened. And he's reminiscing. And then the honey thing was cute because it's like it's their lover or like someone they care about in a way. So like losing that, in his panic, I could understand that better when I saw it.",Theme 3: Specificity in the Main Items of the Story
,,
N42J,── Participant N42J ──,
N42J,"I saw a little room with a like little boy, but he had a big ass head and a small neck. But it looked like he had a girl in the picture. So obviously not like a little boy if he has a girlfriend. Looks like she died. So I was sad about it. Just packed up her things.",Theme 6: Building the Backstory
N42J,The first thing I noticed was his head was disproportionate to his neck.,Theme 5: Describing the Aesthetics of the Scene
N42J,"The room was kind of empty, and it was kind of quiet — you only hear the sound of the fan, so you had to focus on what you saw more.",Theme 5: Describing the Aesthetics of the Scene
N42J,"I felt sorry for the dude. Like he looked like, I'm assuming his wife died or whatever, and he looked like sad about it. And he was packing up her things. Like I felt sorry for him.",Theme 4: Describing the Way the Character Feels
N42J,"Body language — you could tell. Like his hands were shaking and then like the way he looked around and the way he picked things up slowly. Like just by his body language, how he was feeling.",Theme 4: Describing the Way the Character Feels
N42J,"He labeled it. I think he had a date on it and then said, honey on it. And then, they looked happy in the picture — it was him and his wife. And since she wasn't there, he was more sad. I'm assuming she died.",Theme 3: Specificity in the Main Items of the Story
,,
T43J,── Participant T43J ──,
T43J,"We were in a room with a little boy in an apartment. I thought it was Boston in the background — I couldn't know what scene it actually was, but with some skyline in the background.",Theme 5: Describing the Aesthetics of the Scene
T43J,"He has a ball and a teddy bear, and there was a fan. At one point I felt wind blowing on my hands, kind of immersing me in that landscape.",Theme 3: Specificity in the Main Items of the Story
T43J,"Eventually it came to, I think, the main piece of the experience, that being the photo. Eventually the photo blows out the window and then the character becomes despondent. The photo meant a lot to him. Probably a girl in the photo — some sort of loved one.",Theme 4: Describing the Way the Character Feels
T43J,How immersive it was because I haven't had much experience with like AR or VR. The depth was really good so I had a perception of where things are in the scene.,Theme 5: Describing the Aesthetics of the Scene
T43J,"The actual digital manipulation, I think was really interesting because I kept looking at the photo on the ground, and I kept trying to pick it up because I thought it would actually be there.",Theme 2: Frustration at Being Unable to Interact
T43J,"The first one was the ball. I think at first I didn't know what was on my hand, but then I saw him pick up the ball. And I was like, okay, I'm probably holding a ball. Then it was a teddy bear — it was very soft. And then there's a necklace. When I was holding the necklace, I was feeling it and I was like, this shape is not the same shape as what's in the simulation.",Theme 3: Specificity in the Main Items of the Story
T43J,There's also the wind blowing on my hand. So that was another tactile experience.,Theme 3: Specificity in the Main Items of the Story
T43J,"Anytime the character did any sort of movement, it would be replicated — physically I would feel it in my hands. And in that sense, there was a strong connection between me as the viewer and the person participating in the simulation. I did kind of put myself in their shoes, experiencing what they may feel at the same time.",Theme 1: Negotiating Connection With the Character
T43J,"There was a sense of a little bit of emotional connection to the character because obviously, you know, based on the way they reacted with the hands. And I think I made the same gesture as the character, like, oh, no, like I lost this important piece of media.",Theme 4: Describing the Way the Character Feels
T43J,"I don't know the relationship with these characters. And although it obviously seems like he's pretty sad, I can't actually read how he's feeling. So I could sympathize — I don't know if I could empathize.",Theme 4: Describing the Way the Character Feels
T43J,"Crafting a story in my head of what this picture meant to them. Maybe it was a girlfriend who's kidnapped or has gone missing and the doorbell ring is like the police coming to interview him. Another could be, it could have been his mother and his mother could have passed recently, and then that could be the doorbell could have been other family coming to tell him about the funeral.",Theme 6: Building the Backstory
T43J,It definitely helped [haptics]. Especially with the photo — I was flipping it around in my hands. And the wind was very unexpected. I think that was really nice as the fan panned towards me.,Theme 3: Specificity in the Main Items of the Story
T43J,"I think it was actually to represent the wind blowing out the window, because I think I felt the gust at the same time when the photo flew out the window. So I think it wasn't the fan — I think it was actually to represent the wind.",Theme 3: Specificity in the Main Items of the Story
T43J,"The photo was a really important aspect of the scene, and having the tactile experience with the photo helped me relate more to the character.",Theme 3: Specificity in the Main Items of the Story
T43J,"I thought maybe it's on the ground so I could try and pick it up. But I think, as the participant recognising that I'm not actually this character — like maybe I'm representing some sort of entity that's viewing the scene, but not necessarily implicit within the scene. So I could still have some sort of impartiality to it.",Theme 1: Negotiating Connection With the Character
,,
N44J,── Participant N44J ──,
N44J,"He packed up, like, a soccer ball and then a teddy bear and then hesitated on like some pearls.",Theme 3: Specificity in the Main Items of the Story
N44J,I was looking at a picture of him that I saw later was labeled like honey. I thought — I wasn't sure if it was like a kid because the character looked kind of young. But I guess it was like a girlfriend or something.,Theme 6: Building the Backstory
N44J,"It was really, like, sad when it got blown away. Presumably it's like something sort of lost. And then he was really like, upset about the picture blowing away. So I was trying to give him back the picture for a while.",Theme 4: Describing the Way the Character Feels
N44J,"I was really just drawn to the character and like what he was doing. And I felt like I was just kind of like, like observing for a long time and just kind of like watching it. That was like the biggest draw.",Theme 1: Negotiating Connection With the Character
N44J,"I guess I felt like, like sympathy for the character, like a little bit. When I thought that like the picture was like gone, I was like, oh that's like sad, you know, like poor guy.",Theme 4: Describing the Way the Character Feels
N44J,"I immediately like wanted to pick it up when I saw it, and then I initially wanted to like hand it back. And then afterwards I was just kind of looking at it.",Theme 2: Frustration at Being Unable to Interact
N44J,"I noticed that it had the honey and I think it had like a date. It was like two thousand something — it was definitely like a past date. And then it was like him, and I think it was the character, I'm pretty sure was the character. And then some girl.",Theme 3: Specificity in the Main Items of the Story
N44J,"I just wanted, like, initially I wanted to like throw it. I thought I would if I put it in front of the fan or something, it could like blow back. But then I was just like holding it. And I noticed if I let it go, it kind of stayed in the air. So then I was just kind of showing it.",Theme 2: Frustration at Being Unable to Interact
,,
T45J,── Participant T45J ──,
T45J,"There were some things that I was convinced were in the thing, like the fan, and then like the noise of the fan. And then it was kind of a surprise to feel that air on my hands, especially after the physical objects.",Theme 3: Specificity in the Main Items of the Story
T45J,"It seemed just like a city-ish apartment with a single maybe guy in there, who had a picture of a current or former partner question mark, as well as some other items. A teddy bear was the first thing. A few items that they were picking up and putting down.",Theme 6: Building the Backstory
T45J,"I was kind of either consciously or subconsciously holding the item in a similar way to how the character is holding it. Like I was given the necklace on my hands but the character was holding it like this, and so I kind of started holding it like that too.",Theme 1: Negotiating Connection With the Character
T45J,"The necklace and the photo would have been like the same type of thing. And if I was in that character's shoes, I would have felt that thing. But somehow it felt different in vibe — like their experience would be warmer than my experience. Warmer emotionally. Like, I'm just some dude who came from my lab, and this guy probably has some backstory that they're dealing with, and I'm just holding a picture and they're holding the same picture.",Theme 1: Negotiating Connection With the Character
T45J,"Everything was shared sensation-wise between me and this person, including the fan, until I could pick up the photo. And I was like, obviously there's no photo there. So I was just feeling my fingers. But that was something that was like completely my experience as a viewer versus this character's.",Theme 1: Negotiating Connection With the Character
T45J,"The label on the picture — is that honey, I guess. I imagine if it hadn't said that, I would've just been like, oh, it's a picture, I don't know. Or at least I would have been less connected to the character.",Theme 3: Specificity in the Main Items of the Story
T45J,"The haptics — it complicated things, not in a bad connotation, complicated. It just made more complex of — like you kind of become, or you're kind of put into the shoes of the character, and then all of a sudden, at least if you find the photo, then you're very, very much separated all of a sudden.",Theme 1: Negotiating Connection With the Character
T45J,"When I pick up the picture of my own accord, I'm like, oh, I'm in a VR experience again. Versus like, I'm in this apartment.",Theme 1: Negotiating Connection With the Character
T45J,"I was like, maybe there's something that happens if I'm able to give it back. I think I tried throwing it and it didn't convey. At some point I kind of stepped out of the role of in that apartment and then I was just kind of seeing what was possible with it — in like an engine sense, like, can I put it next to the fan and will it blow? Can I expand it if you pinch on two sides?",Theme 2: Frustration at Being Unable to Interact
T45J,"At some point it transitioned from, like, here's some kind of thing that interacts with the character versus here's something that interacts with me as the participant in this experience.",Theme 1: Negotiating Connection With the Character
,,
N46J,── Participant N46J ──,
N46J,"I saw who I think was a little boy. He seemed to be packing some sentimental items, and then he lost his photo. And I was sad for him. And then I found the photo, and I tried to give it back to him, but he didn't notice.",Theme 4: Describing the Way the Character Feels
N46J,"I actually really noticed outside the window, because I moved from New York and it made me — it reminded me of, like, a view I used to have in my apartment. And it made me like, ah, miss that.",Theme 5: Describing the Aesthetics of the Scene
N46J,The thing I that caught my attention the most was just watching the boy and kind of his processing.,Theme 4: Describing the Way the Character Feels
N46J,"I was kind of like going through it with him. Like it was clear that he was, like, sad. And then when the picture blew away, I thought it blew out the window. But then there was a picture next to me. And I was sad when that happened.",Theme 4: Describing the Way the Character Feels
N46J,"I wanted to be helpful. Like, I was like, here, take it back.",Theme 2: Frustration at Being Unable to Interact
N46J,The actual act of packing — I feel like that is always kind of a weird emotional experience when you're like packing up for something. And it seemed like the items were sentimental too. There's a photo and like jewelry and a teddy bear. So it seemed like it was kind of charged. The sentimentality of the objects he was using.,Theme 3: Specificity in the Main Items of the Story
N46J,"When he lost the photo, he looked very upset.",Theme 4: Describing the Way the Character Feels
N46J,"He looked very cartoony in his hands — they looked kind of weird. I noticed that his hands were a little glitchy at points, and that took me a little bit out of it. I like, the fact that he was humanoid helped, but maybe some of those little details hurt.",Theme 5: Describing the Aesthetics of the Scene
N46J,"I noticed that the picture had him and I think it was a girl in it, which kind of added more to the — oh, you know, maybe this girl is gone or something.",Theme 6: Building the Backstory
,,
T47J,── Participant T47J ──,
T47J,"I saw a living room. I saw a person coming in with a couple items and a box. Looked like some, like, apartment. And the person looked like he was moving.",Theme 6: Building the Backstory
T47J,"The character's movement definitely did [stand out]. The movement was very, like, slow and very, like, lagging behind. So, like, it seemed like he was moving sluggishly.",Theme 4: Describing the Way the Character Feels
T47J,"There was one where it felt like a ball. Another one where it picks up like a teddy bear, I felt that one. And a necklace — it was a beaded necklace. And there was another one that I felt, which was the fan. And like a photo-ish thing.",Theme 3: Specificity in the Main Items of the Story
T47J,"It was very similar to what the character was picking up. When he was moving different objects into the box and he picked up a ball, then all of a sudden there was a ball in my hands. A sense that we're touching the same thing, we're feeling the same sensations.",Theme 1: Negotiating Connection With the Character
T47J,"When it was picking up a teddy bear, it was like a fluffy object in my hand, and to the point where I was, like, matching the same orientation that he was when he picked things up to sort of like, match how he was feeling.",Theme 1: Negotiating Connection With the Character
T47J,"Like a bit — not like pity, but like sympathy. Felt very sympathetic towards what he was going through. I didn't know exactly what he was going through, but I knew that it didn't encourage, like, a loss of some kind. Because it was like a photograph with him and this girl, and she wasn't in the scene at all. So I assumed that something happened.",Theme 6: Building the Backstory
T47J,"The movements felt very realistic, so I feel like that helped a lot. The entire world was very stylish and cartoony, so I kind of expected something a little bit more animated in movement. But his movements mimicked like a human in the sense that every single movement wasn't exaggerated. It was kind of natural looking. Even to the point where he was picking up the objects, he didn't look like he was grabbing it — it looked like he was like, directly being moved by it. The animation style really helped sell that kind of feeling to make me sympathize with him.",Theme 4: Describing the Way the Character Feels
T47J,"Maybe hearing him — some kind of sound come out of him. I couldn't really see any facial expressions, so I couldn't really tell what exactly he was feeling. I can just tell from his body movements and language. Either him making a sound or more animated face would have definitely helped.",Theme 5: Describing the Aesthetics of the Scene
T47J,"It definitely helped [haptics]. It made it feel a lot more immersive because you can really see from a screen what someone is going through, but to like, feel what they're feeling at the same time definitely helps you put yourself in their shoes and really imagine what it's like from their perspective.",Theme 1: Negotiating Connection With the Character
T47J,"I kind of felt helpless in that moment because I couldn't pick it up. And then I was just like, watching him frantically look around, search around for it still, and I just felt like I couldn't really help him feel a little bit better.",Theme 2: Frustration at Being Unable to Interact
,,
N48J,── Participant N48J ──,
N48J,"The room was very pretty, and I kind of imagined since there was a window with the city outside, I kind of imagined that the ambient noise I was hearing in here was like just city noises, coming from outside the window.",Theme 5: Describing the Aesthetics of the Scene
N48J,"The character came in and I thought he looked a little goofy, but he was really well animated.",Theme 5: Describing the Aesthetics of the Scene
N48J,"I thought maybe he was, like, moving at first and like, he lived in this place a long time, judging from how slowly he put the stuff into the boxes.",Theme 4: Describing the Way the Character Feels
N48J,"Then I saw the photo and realized that either the other person in the photo was, like, dead or just, like, gone or something.",Theme 6: Building the Backstory
N48J,I could tell that he was experiencing negative emotions like five seconds after seeing him.,Theme 4: Describing the Way the Character Feels
N48J,"The photo flew out the window, and then I started to feel a little bit distressed because he was still looking for it after like fifteen, twenty seconds. And then it flew over to me.",Theme 4: Describing the Way the Character Feels
N48J,"Almost immediately I wondered whether or not I could actually pick it up because I wanted to, like, give it to him. I hesitated because I wasn't sure if that functionality was built in. And I wanted to toss it to him, but I couldn't, and I felt kind of bad because I was like, I have it right here. Just look, it's here.",Theme 2: Frustration at Being Unable to Interact
N48J,"I just thought the room was really, really well done. A lot of VR worlds that I've been in feel kind of unsettling, but like low key I kind of wanted to, like, stay in this space.",Theme 5: Describing the Aesthetics of the Scene
N48J,"When the photo came next to me and I — it made me want to like, pick it up. That's kind of when I realized like, oh, shit, like this feels very immersive. And it got my imagination going in terms of like, VR film because it felt like a film.",Theme 5: Describing the Aesthetics of the Scene
N48J,Just the physical urge to pick up the photo [as a physical sensation].,Theme 2: Frustration at Being Unable to Interact
N48J,"I felt sad, but like a unique like — the grief kind of sadness a little bit — just because I felt like, I don't know, I just assumed that the person in the photo was dead.",Theme 4: Describing the Way the Character Feels
N48J,"I noticed the teddy bear — I forgot to mention this earlier — was also one of the objects that the character put in one of the boxes, which also made me think, yeah, that person's probably dead. So I felt grief.",Theme 3: Specificity in the Main Items of the Story
N48J,"I felt particularly connected to the character, almost as if they were like a real being, even though I know they're not real. When the photo flew next to me, because I felt like a sense — like an urgency to help — because the character was distressed. I wanted to alleviate it.",Theme 1: Negotiating Connection With the Character
N48J,I noticed that I was basically doing the same exact thing that the character was doing — sitting and looking down somberly at this photo.,Theme 1: Negotiating Connection With the Character
N48J,"I was analyzing the photo to see what I could glean from it. And that's when I noticed the teddy bear that was also in the scene in the box. And it made me think a little bit about like, my own sister and just like, yeah, like I would feel sad.",Theme 3: Specificity in the Main Items of the Story
,,
T49J,── Participant T49J ──,
T49J,"I saw the boy being sad. I think he was moving out. It felt a little sad when he lost his picture, but then it came back and it was next to me, and he couldn't see me, which made me sad.",Theme 4: Describing the Way the Character Feels
T49J,"The fan was really surprising. Like everything else I was like, okay yeah this is happening. The fan — I did not expect.",Theme 3: Specificity in the Main Items of the Story
T49J,"There was a ball. And then there was a necklace and then there was a stuffed toy, and then there was a picture and a fan.",Theme 3: Specificity in the Main Items of the Story
T49J,The little guy was also holding the same things [connection between physical and visual].,Theme 1: Negotiating Connection With the Character
T49J,It felt a little sad when he lost his picture. I lowkey expected to lose my picture too.,Theme 4: Describing the Way the Character Feels
T49J,The design and the music [helped connect emotionally].,Theme 5: Describing the Aesthetics of the Scene
,,
N50J,── Participant N50J ──,
N50J,This felt like a change of ambient surrounding and it was really nice. I could hear the traffic sounds that were passing by.,Theme 5: Describing the Aesthetics of the Scene
N50J,You feel like you're a part of that world — that's what I think was different.,Theme 1: Negotiating Connection With the Character
N50J,I could sympathize or empathize with the main character. I really liked the picture and how he was reminiscing his times with her or his partner.,Theme 4: Describing the Way the Character Feels
N50J,"I just found it relatable. As in, like, anyone would feel — if that is the only picture and he loses that picture, the pain or the sorrow that he feels is something I felt relatable. Maybe it could also be the way the main character was acting and delivering his part.",Theme 4: Describing the Way the Character Feels
